"location","FDiv","FEve","FDis","Q","sp_rich","Latitude","Longitude","meanDist","nMST","eDep","eRDC","convHullCont","eVar"
1,0.451380003877135,0.710873322576109,1.42075269150284,2.04739525762781,1.77300905108138,43.00642,19.06109,2.61241849539525,0.744166110008343,0.500234534530224,0.824041008800205,22.9356789845607,0.310240065861491
2,0.818506081501643,0.776479640073964,2.82261802537312,3.69230163892879,3.08753778271117,42.10003,19.09964,2.74543054579658,0.728304009737952,0.453590415304381,0.707313004808509,29.0452187728005,0.347581691719314
3,0.617042492741928,0.658266314162651,1.61229965502029,2.2168321406024,2.42650202314517,42.10003,19.09964,2.48806617997469,0.739119056479605,0.347538727167028,0.732508900341314,20.4791341651312,0.285274519039127
4,0.604141993450722,0.73295567899734,2.08357849900822,2.80756204905362,2.29403210445477,43.17474,23.48273,2.58459930149162,0.734159782274776,0.473387434357268,0.779696286433707,24.6357120875323,0.301935616608067
5,0.829625362511525,0.810091661224208,2.1089680156912,2.58626765698488,2.1108341832333,43.18198,23.50508,2.60526490294151,0.702722919747974,0.344270852968245,0.686879909074009,27.4652074701048,0.362383572335258
6,0.915693845707588,0.629655332921567,2.84806809239325,3.23777154069544,1.54010170322549,42.11192,23.55666,3.11444756201923,0.707806411193769,0.497720014916802,0.805519501701412,36.4414158649325,0.415148932552086
7,0.932644192902081,0.681078364531102,1.74184915489294,1.86754339744956,0.944078447476799,42.11192,23.55666,2.77440144933229,0.735917130823079,0.580593388546742,0.849588289005685,22.0291869828766,0.320530652114263
8,0.777256364276395,0.636201807794566,3.17879496696916,4.0843895645797,2.15223215464837,45.60269,15.03102,2.74765614413848,0.680469747070985,0.461786721183584,0.763871214156733,46.9218618947875,0.380165998282951
9,0.905148905816799,0.698347021331642,3.57727048513741,4.5026368271073,2.24778960963327,41.7625,24.7192,3.06045787937924,0.69144448985236,0.500982694911301,0.767596861852923,37.85781960884,0.4298859259667
10,0.947756275855675,0.663558090302127,2.72984638907775,2.91066644565284,0.905570270779025,43.036003,-1.756,3.29333195253223,0.692984537299856,0.414972770538172,0.824933823596133,43.2947399167178,0.551604689146413
11,0.842885179212418,0.70911404167826,4.18777026576073,4.7820757132829,2.04958039745572,42.958064,-2.088557,2.66587520720746,0.7250592085509,0.359505636281895,0.733600382097571,41.537078776398,0.405455963730042
12,0.820767928412672,0.748645575200039,4.0582875165571,5.37905182730847,2.38373401931076,43.00938,-1.793349,2.72889162842683,0.72742692635827,0.346954500406192,0.735992213617432,41.9282099462793,0.410718322990114
13,0.733892042760271,0.765192223573669,1.41408098259465,1.80268725744628,1.61495297911033,44.799079,14.976554,2.30256434109244,0.726555284719705,0.262780149462988,0.709377537618475,25.9073810702033,0.270214824894604
14,0.66080527309909,0.730563606808907,1.77546718202354,2.41621066533064,2.16328916441745,44.798751,14.975631,2.47916736228274,0.709990023297185,0.154936698946708,0.631997379513296,30.6688403781033,0.359847368206409
15,0.821343367835436,0.742481629459677,3.56051126023459,4.42945640895821,2.72565257001978,44.77602,15.08892,2.8894448276818,0.698785330540043,0.366831858096223,0.619381482005451,40.0698168818369,0.462177341718231
16,0.858704958333634,0.745918328071868,3.60971282445178,4.36747879389765,2.38828746685567,44.69555,15.04552,2.8689418798712,0.719373012103315,0.382673282440451,0.724431435355598,32.9202883981041,0.438407534254013
17,0.942709544635691,0.76741676097205,2.18653187389887,2.70315249871471,1.781299137774,44.75159,15.76323,2.75287114163014,0.704667352248646,0.404594038728629,0.753476000962377,26.7072866640098,0.363513928363448
18,0.818457318705357,0.732733181565138,3.47805539385618,4.45227419288819,3.06353897981991,44.85916,15.07718,2.75469542359817,0.722707938151135,0.396778646260005,0.638065634858248,37.7392105454475,0.406297053034801
19,0.542935442753054,0.740582837477422,2.13501341103498,3.1490174059347,2.91673270417181,45.57031,16.25379,2.623184766637,0.718260788086061,0.307570635830869,0.57391494205203,39.9047747867547,0.39475842645975
20,0.747026474633685,0.525966645985502,3.26128922488629,4.19797047626578,2.95545417874819,45.38463,16.82275,2.46368819933668,0.751541017642581,0.39136673690515,0.613740038889542,32.0119461171269,0.294270781281331
21,0.927350000540311,0.713417558188813,2.31021740238465,3.12492932004428,2.52301058191087,45.728522,18.62171,2.68280957796873,0.732824299739351,0.346414952675102,0.578562870391057,27.1625594654787,0.386063463806419
22,0.900645691129432,0.66458762924491,2.70318133134326,3.59612090677041,2.83238630013468,45.728522,18.62171,2.69214294719366,0.747841904682304,0.436572535171307,0.629073450501177,26.6738702780927,0.343263456056786
23,0.820952143552048,0.732678530119157,2.65015973881895,3.38494179950249,2.09542111370638,45.163199,14.572594,3.1206357072919,0.726736261283481,0.414269689854588,0.744520021628485,43.3675858908823,0.46898456478746
24,0.691259008623588,0.672096184722467,2.21409003349369,2.81547984295651,1.60152608499934,45.143869,14.600913,2.92979677240704,0.746628172234271,0.611080357631434,0.860105981150524,25.7455436634628,0.316110826147141
25,0.849330771856004,0.706443394287527,3.92867824951655,4.89654555835898,2.07381012140256,45.071545,14.559371,2.9221092362539,0.733871907673761,0.617684779879648,0.764007298443332,27.2659367438928,0.304987020231326
26,0.815307667687412,0.735766327706581,3.40147917337076,4.58612356865849,2.75123295217276,45.941661,16.893412,2.80067954963725,0.723812632042205,0.470337159360876,0.749936631521292,22.7373759125757,0.361244399620148
27,0.881736542725591,0.660993096979357,2.58872564645666,2.98944739755012,1.76399341482216,45.304035,17.903955,2.49895348159406,0.74554304741429,0.533634606962216,0.739645403135936,21.8423515047531,0.230167143099203
28,0.792641179298816,0.71841292604165,3.36812908018864,4.41892945587271,3.54868119539386,50.6575,14.345,2.89911807138619,0.733378274975025,0.332844538892233,0.545988884516533,38.8068668394795,0.463130573201476
29,0.798994140873249,0.438114280540806,1.61754304386503,2.28811206919783,1.37351570982381,47.8269,-2.968271,2.91979788637311,0.717890518145173,0.577615604232005,0.802776765529709,36.9831168549063,0.321788065882922
30,0.872737121321641,0.748825368856182,3.87249259802583,4.79138861134659,2.59962467800605,48.3165,-4.097771,2.90761736496819,0.725120385309001,0.377143873983708,0.744505880012632,38.2785332640618,0.45433809407412
31,0.786482033954201,0.581608308900338,3.7859686229605,4.88415367090633,1.91053121108943,49.4118,0.688429,3.15594433905664,0.720912847538154,0.689396470488877,0.872082208432394,38.9837314150629,0.281681183928236
32,0.870332197207712,0.741614975494212,3.65794976319074,4.52514793404202,2.37268684746567,46.6974,6.254929,3.22107540543185,0.707266979453961,0.429991224081162,0.702848140499603,46.6213993872244,0.501624502056938
33,0.784878007847181,0.66593604966246,2.37134480587941,3.23546570496792,2.96610998096979,47.3436,6.755329,2.55114400953589,0.753523166719136,0.365936150680985,0.641846510221829,27.0349251694947,0.34814574916364
34,0.808449042252919,0.624807444734096,3.67800135434452,4.81189355151001,2.90585764205634,47.2212,6.899329,3.3213335538881,0.70590430792583,0.410369054582022,0.661274400775759,48.3572302474214,0.556768219695843
35,0.905511068615258,0.56271020751714,3.07678481506542,3.89019952456166,1.48916657133405,50.597295,10.816555,3.45392825740861,0.71333132688197,0.643492750230481,0.853379546365163,46.1636880096199,0.381022289012213
36,0.942136360587079,0.820505313766577,1.42265936832217,1.61791841722366,1.14547987728912,51.434778,13.901411,2.53198267319968,0.72511452157581,0.402462266012205,0.748133842552029,17.4246652443462,0.287824194739586
37,0.671502557485999,0.471030095917513,1.84373637092098,2.20260964220472,1.69081361688487,51.434778,13.901411,2.58239704203086,0.723066597026603,0.464884822568346,0.846293241037312,15.4456796678042,0.272872678985193
38,0.482701999545533,0.612368247398791,1.75298224053137,2.47583066617032,1.50615353417926,49.12501,12.37498,2.47114821376782,0.757903808674644,0.662584208877021,0.840812977056444,16.3059453619199,0.14110903314477
39,0.767877700076974,0.465076325492745,4.02871746463103,5.05626205106811,1.622396440921,48.95215,12.89318,3.88502178993298,0.74504410398806,0.865873530921498,0.887300379209933,26.5790940982482,0.197935256792057
40,0.370605174252605,0.445901997714097,2.06160226770058,2.29257840110142,0.632960966725482,52.89314,10.76521,2.78834678578179,0.758687982831757,0.573420391897626,0.736742817355377,23.2753385075436,0.128856986433755
41,0.747345260097068,0.617809307889622,3.46631133174042,4.5076446549228,2.39929370493178,52.190946,5.591944,3.69560928371696,0.708610662048277,0.55510503796734,0.7927382562141,49.8839193385278,0.551862378499812
42,0.762094867708188,0.573309721042774,2.71367921714416,3.45430292154331,1.76616616014469,51.929699,6.707992,2.8561666228093,0.72229500162342,0.435363029915479,0.74822709392721,29.9617188312389,0.373365419944581
43,0.754099179092309,0.658946503838069,3.12984004024386,4.34473486831419,2.88690918917669,51.967496,6.782162,2.99102721079807,0.732008040616088,0.381924577821818,0.648282022034737,48.4594667012504,0.478855667643619
44,0.869042738903737,0.733817152506286,4.06814833355602,5.18781838380872,2.6789924015247,51.967284,6.769639,2.89700219328366,0.734374709561746,0.480207283046721,0.748827231249386,35.3441501143091,0.390536480878949
45,0.780996501922608,0.59595046895054,4.09427881665941,5.38972044925464,2.64388844929458,52.079451,6.335431,2.97989772500849,0.725296021135942,0.51688305933264,0.729141514826483,50.6617693903097,0.386440353088891
46,0.726418983380963,0.770476590951703,1.84472266205432,2.47698696639033,2.00100652342451,52.055357,4.795251,2.42150069046749,0.700801180153301,0.299494808098292,0.806372520937059,19.2985297212309,0.280567530312637
47,0.602798988068257,0.679722357013414,1.79561700878072,2.52928268142917,2.84863317660161,51.994039,4.708698,2.61619780844421,0.737527074866991,0.289742335730571,0.624023668534557,34.8890081197714,0.346782942848421
48,0.806787232510913,0.70179141663755,2.81962836408622,3.60589424439019,2.03187395559838,51.375874,5.42167,2.91869694976081,0.652004053133569,0.410819100838537,0.801437116654199,55.0951346956842,0.408360953244257
49,0.899982322825219,0.458971017898236,2.76484036059846,3.11395483655643,1.13128206234887,56.061855,13.602099,3.286278637029,0.7115454418594,0.571012956644287,0.817907318727335,49.3240439769069,0.385324865029672
50,0.756637529755999,0.599536069786924,3.40772026459029,4.09133644401464,1.98925708704789,51.354444,17.533333,3.48294062137409,0.711195996759835,0.630329334570482,0.840346518825994,43.6766652162892,0.406694436991353
51,0.474089015811239,0.52851630471977,2.7052557659898,3.4956559053796,1.77331764168068,51.511944,17.833333,3.27050982901096,0.742788867640053,0.558003746890697,0.803957835821397,36.6541944980832,0.385555488849406
52,0.599018340565712,0.947759443678674,2.78580263287161,3.11662950483901,0.997666436324924,51.439167,17.816667,2.7305302643787,0.726531534743824,0.538040503969633,0.728830567916544,28.4511239296817,0.202835965102545
53,0.758680014485044,0.66115373079362,3.19404261993974,3.71109226102661,1.68499306296501,51.350556,17.833333,3.26209053747768,0.728940458818968,0.502172934727458,0.758514967460877,50.9378754721062,0.484414214865989
54,0.832283527176389,0.702636322399439,4.37763549132555,5.76516739148526,2.57266762550273,46.943611,27.648611,2.95103488435043,0.724290944493504,0.50872312605154,0.777441953527161,28.8306095517165,0.389811538554466
55,0.940519632706499,0.651462373915781,3.07851300939283,3.54020951074344,1.36560449898251,46.175556,26.719722,2.87426635034922,0.727371725773532,0.533566891666986,0.817903619374546,22.3598768207449,0.308121673834563
56,0.769848023084075,0.8530299139204,3.81236180809431,5.19877150910777,3.65618046452696,44.664722,24.032222,2.78930545592875,0.730329684948415,0.321919906639456,0.600189514495035,35.1143318955111,0.440561016777762
57,0.903199603268969,0.800053304315333,4.274296504598,4.92400298433942,2.06589720332059,45.955556,26.958333,2.85020232072009,0.703763900631451,0.39805604244832,0.700910744986785,32.5831089988163,0.415992938254004
58,0.876051958277395,0.804640548793235,4.02917717065563,4.89247562932266,2.73311771425279,45.956111,26.957778,2.85036262451418,0.730403868409732,0.348735536717765,0.575129633560668,32.5733182927357,0.441022153179487
59,0.885486115226074,0.792843017925016,4.39242701770216,5.19382763665405,2.56578012181499,45.776667,27.017778,2.87587135370332,0.720225586335588,0.293027071187713,0.720092204299231,31.1987878431281,0.471897986285754
60,0.870539544117539,0.692924221853837,3.83803710675019,4.42043136504535,1.96992016970945,44.94772,22.91188,3.15803467074045,0.666378425393334,0.422608858411156,0.748688354156251,49.4569113781079,0.506255431588269
61,0.812538601642448,0.789099754866842,3.04605799149588,3.97447815843276,3.67622920926327,47.78003,26.27128,2.70298619622721,0.748138108611339,0.390368303986606,0.620556733740596,31.6712244303714,0.364044940945674
62,0.767687457056182,0.773841703436196,3.03790776132601,3.98954433771479,3.47346621225234,47.78003,26.27128,2.77113986387645,0.736844444664978,0.306925701556963,0.617568104402773,30.1665982482925,0.411096666164146
63,0.796048467106506,0.725586979793185,3.63045115317034,4.52662583718929,2.18492130426616,54.254722,57.714722,3.55230485492175,0.713434957241629,0.468289185213841,0.714301173742064,57.1637256905367,0.562444014896502
64,0.740398491144455,0.712681427200304,3.43426312979509,4.65360882986034,3.20799463716017,54.152778,57.761667,3.13117807397665,0.724174972550411,0.360796250541672,0.633656745456121,47.7737333696874,0.533067797511017
65,0.733961895316261,0.715966684391132,3.17072421959365,4.12267051269948,2.74079051108719,54.236111,57.595833,2.9653824158472,0.726390764237597,0.368163327178595,0.675288697021332,40.2169002280196,0.480599561627412
66,0.742117314187003,0.752630228330381,3.13110472308349,4.13585828551216,3.1390731281761,54.6125,57.2375,2.80939783802324,0.735524637764947,0.29051045228748,0.583741121096411,28.2955866381614,0.463823558502735
67,0.728244935988398,0.742817291727118,3.0945510897539,4.02839455370353,3.05298910701014,54.277222,57.640833,2.97848996358419,0.727540461496606,0.297599120535723,0.568482288666198,45.435122943873,0.50274828968595
68,0.758199500963278,0.651271116488016,2.94147167932983,3.72232768831742,2.60684840290917,54.316667,57.6,2.85564508500735,0.734676103984704,0.322550476779242,0.628789334304059,33.9342387689951,0.459064153496391
69,0.888933363188606,0.745158626253945,4.21991875819319,5.36577869652566,2.58394776128213,54.2675,57.683333,2.81737328188988,0.731940296569251,0.391936438728918,0.741589654356206,26.4968369202769,0.417185358911552
70,0.709175882222836,0.760579002862787,3.00871699409555,4.0933568229143,3.33299897773028,54.633333,57.266667,2.89822098921624,0.726367241073291,0.258406885340852,0.529674151390005,37.1953987152882,0.518555386612515
71,0.71561203486563,0.637142244295004,3.03147432408042,3.82244316702124,2.46340830383623,54.275556,57.682222,3.22961818598336,0.71206981914639,0.349226719792297,0.68266963826841,50.1201523611773,0.581928092023193
72,0.761916349733263,0.700464970321004,3.45812475074286,4.48500655626073,2.79302572118196,54.293056,57.693056,3.15763743770608,0.713214854261919,0.422543207786924,0.688092429495733,50.1044382927299,0.519024587392045
73,0.754603681564254,0.774942288870234,3.22188858180847,4.1765321030196,3.05449178672349,54.202778,57.725,2.90675529290397,0.730251635355707,0.255473784130862,0.538292798693223,42.4035253301767,0.487864900409259
74,0.742649578846687,0.735011605258966,3.18904203864924,4.07688318199042,2.59912279230214,54.1825,57.638056,2.99521224742188,0.695643771010092,0.26282244821511,0.631196267446803,43.7036647106532,0.539837705953234
75,0.711375753348107,0.65831819650483,2.77852262087004,3.66991962315867,2.79685749187203,54.1335,57.787667,2.82678952249911,0.720340254091541,0.289869933430429,0.550247835768058,39.0550191639941,0.479721034022438
76,0.888556107274823,0.758658473241549,3.51199688369532,4.42810134293568,2.71437801842531,54.321389,57.613333,2.65828238987052,0.721976677125231,0.262241295841942,0.566226449267926,31.3624728860242,0.426100476623489
77,0.81191031202008,0.746154105123444,3.68098857852007,4.73200104192117,2.80350464377747,54.365472,58.326639,3.31487851437438,0.712790377569777,0.352396921506856,0.690841390822452,48.2172777718977,0.614277487747436
78,0.830421681165396,0.735508112372055,3.5804266402193,4.58471249730784,3.00799445463205,54.383278,58.3505,3.10444086645979,0.731314363967074,0.370665102255004,0.617191714570147,48.7352903200492,0.525599954578134
79,0.807279227928525,0.76182042430132,3.14208068167849,4.175188311446,2.88638659575782,54.393861,58.3605,3.00243068462442,0.716444333368333,0.320192634292696,0.57865209254536,50.100683584154,0.532493880916551
80,0.572223854331621,0.657279964894156,1.55201560618511,2.24011964374701,2.65143679322526,49.126667,20.062222,2.41267049183954,0.754608266500323,0.413604650002588,0.797248576677213,22.4353542566531,0.275142773944883
81,0.593642274408147,0.602022301023128,1.97488397002043,2.31957887445639,1.17704458222943,49.141667,20.050278,3.23567567731307,0.740275069519275,0.660822077119361,0.849785212825539,29.0078697554811,0.311064590929068
82,0.73196170854436,0.666452115346256,4.39844187966758,5.12603652992069,1.48768802586901,49.203333,20.066667,3.9306667283683,0.721019171268754,0.712210535205122,0.775922641036097,46.6065262674034,0.398587907511577
83,0.720116117738078,0.773292862936051,2.09487118602997,2.81340675808163,2.8450857043577,49.19,20.071944,2.48198900591425,0.741419829788711,0.205303813643829,0.467435636664778,27.5076743305928,0.339741098816527
84,0.646571070949677,0.684436374257182,2.04249941895287,2.78061857609614,2.90596613472717,49.174167,19.991667,2.50225046386904,0.743653434791559,0.235070299179651,0.461352234907679,33.1585383160349,0.358919831800531
85,0.693099989880734,0.56980486680291,1.75497538919635,2.32023458705219,2.26711487212017,49.191667,20.081667,2.47483876636951,0.748837390708472,0.355904737350206,0.690543923109125,18.7282723741521,0.304283901224405
86,0.838344969226405,0.695688601018702,2.77518283197336,3.21304346969442,1.73174946131744,49.155,20.156111,2.85553235043808,0.737195030223271,0.484042729258822,0.86133484367383,24.9639755348776,0.371027929647815
87,0.671086751054189,0.38955777225914,2.78520798451573,3.28229313254288,1.41015112322528,49.580556,19.546111,3.27125042428171,0.720953662259996,0.660149669778521,0.807491579557126,28.5562360735972,0.31401269484357
88,0.77346567680028,0.485046445357953,5.50430828235955,6.71307864027543,1.48267325969538,49.219444,20.107778,3.50815589243796,0.733739015104891,0.704245428827587,0.790736301580836,26.0715764808724,0.234208236881369
89,0.818857873816628,0.346941594265933,5.34000049130343,6.56821588843641,1.63372197364158,49.208889,20.097778,3.97953536043276,0.719714310325421,0.728954835564026,0.818512070866853,44.0012317926555,0.38077084519842
90,0.537078643682733,0.607009461821347,2.40377949304513,3.11362264220007,1.58563141620759,46.130083,14.519219,3.17489224104904,0.73820602713561,0.534207538223068,0.800079493731712,42.8643193126025,0.397917733447705
91,0.562215822801819,0.658854635730284,3.4279686542505,4.42597854177942,2.08971877752391,46.119664,14.511153,3.33247066656577,0.724490312634417,0.544085053489107,0.80332910908203,42.8562875382941,0.435010057534855
92,0.748141916352251,0.745238701738735,3.86575956807335,5.23775012807704,3.49189790900126,46.305389,14.616983,3.26965243380163,0.690827276557449,0.439540105946311,0.698069203315003,53.492402182699,0.518403037389273
93,0.775038524802784,0.74122110372744,3.21639937222774,4.19908585177622,3.35849164320295,46.293744,14.627903,2.80596809336966,0.72364428908686,0.320145288864303,0.609378798815005,21.2574066957478,0.41144126486431
94,0.885226203353234,0.760133523724957,4.22337481174909,5.31181890916654,2.71308302708973,45.738456,14.327186,2.89495497202058,0.72491517924262,0.407384012966093,0.655818748630872,24.5093824985409,0.411539334388471
95,0.71397972426905,0.640519996562556,3.4074850274966,4.60258656813753,2.82934229821221,45.727444,14.348014,3.12144393058911,0.691633972004192,0.360869517581541,0.680106587633119,43.5894084701366,0.522167353375781
96,0.892008724880889,0.702905957781577,4.11916540558202,5.10376295536427,2.74327641390983,45.738469,14.333836,3.05837056739849,0.70120068877255,0.409562214497501,0.734356624697517,35.2563885679817,0.448646780829291
97,0.740850368374757,0.636405391110785,3.47622497169321,4.23662390618053,2.20473438012115,46.423208,14.313739,3.22018271641614,0.706296825874521,0.49801436204387,0.814146554385962,50.6347787824039,0.472935903140615
98,0.736806564527199,0.7831135211388,3.26228855265075,4.43563865610974,3.53386399642464,46.437614,13.627339,3.06768842659137,0.739640938483094,0.317073914346428,0.506141873538955,59.2992223959756,0.54362394533641
99,0.739210682364309,0.752207280488178,3.45205383493449,4.66245202052612,3.4320545898034,46.435231,13.626489,3.14690361121016,0.735001254440475,0.356438402376529,0.547329047615172,58.6942643571941,0.539544378313269
100,0.894142144791444,0.604992899407767,3.10778419372502,3.61800738667714,1.74005666826962,46.331336,7.774332,2.95491050459407,0.716815080826889,0.564032837309938,0.787476203570705,32.1034634314318,0.345053441160893
101,0.854396517667136,0.689640253559296,4.13741274186651,4.69816731020508,1.65180315380056,46.183297,7.846983,3.71675664873885,0.664784623365024,0.425532535483756,0.726034625413055,73.1892097179227,0.662019932518284
102,0.872135611105093,0.775804739529302,3.34826461691804,4.04945224489046,2.47885066168024,47.477939,8.380562,2.76551868164486,0.729527360024768,0.363784108720409,0.679826818791549,28.0516072600698,0.417830508212917
103,0.856759720040849,0.613224410803217,2.53581630180098,3.45865383717548,2.99543860856198,46.674169,6.48498,2.72393780314066,0.735242832404727,0.348338932020363,0.651024120920627,30.8149612573556,0.407063607122645
104,0.832660864279789,0.636601667175742,3.83715571521986,4.76912427346817,2.73708306300074,46.796975,6.530093,2.86545588243293,0.713827391091155,0.295801222076908,0.645476684805232,44.3173996109772,0.484959045085431
105,0.827996489659657,0.635053829672216,3.64650200621326,4.81635162330406,3.30917056928072,46.969494,6.791575,2.78988358677105,0.741473339783236,0.307173070345259,0.537291348409776,36.5592448682511,0.455894751855206
106,0.848654382927734,0.688643850528434,4.55865154167847,5.6416776951508,2.71487648904517,46.676517,6.486115,2.84467753791325,0.73667985803468,0.402631723179615,0.696590043935226,38.7794308968262,0.423104919323383
107,0.819477724139276,0.656588390335672,4.16724824394328,5.28681230746532,2.96411703234726,46.666424,6.484071,2.92331115894393,0.737878068852202,0.322502440684889,0.569823935848463,42.5213819721127,0.489625984012828
108,0.889669014947831,0.69795442816017,3.72248594046661,4.51515269087144,2.63629643967417,46.677227,6.484926,2.92816937965121,0.733838018127262,0.380949222141953,0.619386518764606,42.8706697633153,0.460471935530408
109,0.697091279898216,0.518085911516854,3.19053270504052,4.39844816690393,2.86483028703736,46.47184,6.308461,2.71425580497204,0.741993158226489,0.396246324447542,0.775541761415191,39.0765446533516,0.390165395408291
110,0.834033867687905,0.617773885652046,3.36884073580014,4.47444246246488,2.88448932260643,46.734897,6.474746,2.73116540553551,0.733299145311068,0.341834098427675,0.566810346992097,41.1420354775204,0.401539644259961
111,0.783966218093966,0.56121681256595,3.04095565701477,4.08992777293567,3.36859131816556,47.125634,7.211554,2.82252053798046,0.746696616057573,0.307084725719605,0.545213333240314,38.1207342254256,0.468649436693375
112,0.907219503873944,0.748820566931739,3.51598138477712,4.48085541008333,2.64668330333605,46.72772,6.498685,2.61314129353744,0.732363965982599,0.368297751588423,0.640556359224856,34.6710957090332,0.366858235273571
113,0.716182500346617,0.534128273153843,2.58181942153228,3.42057872234394,2.86872882502897,47.049718,8.592704,3.32533777345847,0.730639737266945,0.552872717763258,0.760321817373757,59.8154200481984,0.45474670567925
114,0.874347157696351,0.467194832888746,1.98090052352067,2.38008665069734,1.86044844645973,49.73064,30.20086,2.54146471233688,0.777362735391064,0.4834660688431,0.695991824530063,15.4261957193955,0.266696003526327
115,0.917887984505584,0.646498465332424,3.03107319108383,3.72437995627574,1.64513219560974,50.39339,30.55303,3.00923751943242,0.706398763546791,0.339648448275944,0.612111870541918,51.8419377813256,0.508789192280561
116,0.910246007586161,0.413936521061417,2.95923260419486,4.00884462914054,2.01932916417092,50.35853,30.49528,2.95308480651441,0.734347414778454,0.46627760972255,0.774962282444528,34.8051567897976,0.381245753465936
117,0.983673235953885,0.681962208132895,0.885237200415491,0.921627850966626,0.421294306419529,48.16,24.53722,3.17789694792986,0.698264030753118,0.504772650728765,0.791933365943568,51.6439433785567,0.434778780942883
118,0.971712063922241,0.732799149160121,3.98749826963507,4.63940333729885,1.25410493510381,47.81516,24.96548,3.16665511132101,0.703090887797214,0.470498416567219,0.736844925291495,52.5632085644283,0.465370149061615
119,0.608197962640435,0.642775049529924,2.31049441448544,3.14862368281364,2.68696422640628,36.983495,15.040369,2.7477047427637,0.705877123422857,0.527431970199497,0.765086292386546,30.0531370217646,0.319055867519064
